"Urun_Ad",Marka,Seri,"Urun_URL",SSD,"Islemci_Turu","Islemci_Nesli","Islemci_Modeli","Islemci_Cekirdek_Sayisi","Islemci_Hizi","Ekran_Kart","Ekran_Karti_Modeli","Ekran_Karti_Tipi","Ekran_Karti_Hafizasi",RAM,"RAM_Frekans","Ram_Turu","Cozunurluk_Format","Ekran_Boyutu","Ekran_Cozunurlugu","Ekran_Yenileme_Hizi","Panel_Tipi","Isletim_Sistemi",Agirlik,"Pil_Gucu",Fiyat
"Zeiron Damage X40 Ryzen 7 5700X 32GB RAM 1TB M.2 Nvme SSD Rtx4060 8GB 27"" 240Hz Oyuncu Masaüstü Bilgisayar",Zeiron,"Zeiron Damage","https//www.akakce.com/oyun-bilgisayari/en-ucuz-zeiron-damage-x40-ryzen-7-5700x-32gb-ram-1tb-m-2-nvme-ssd-rtx4060-8gb-27-240hz-oyuncu-masaustu-bilgisayar-fiyati,744903091.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","38.543"
"Dell Gaming G15 5530 G155530013Uv5 Intel Core i7-13650HX 32GB DDR5 2TB SSD RTX4060 8GB 140W 15.6 inç Full HD Ubuntu Gaming Laptop",Dell,"Dell Gaming","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dell-gaming-g15-5530-g155530013uv5-intel-core-i7-13650hx-32gb-ddr5-2tb-ssd-rtx4060-8gb-140w-15-6-inc-full-hd-ubuntu-gaming-laptop-fiyati,752659477.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","57.379"
"Lenovo Loq 15ARP9 Ryzen 5 7235HS 24GB Dd5 512GB SSD 6GB/RTX3050/95W 15.6"" Fhd IPS 144Hz Windows 11 Pro Dizüstü Bilgisayar 883JC000QTRP04 + Zettaçanta",Lenovo,"Lenovo Loq","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-15arp9-ryzen-5-7235hs-24gb-dd5-512gb-ssd-6gb-rtx3050-95w-15-6-fhd-ips-144hz-windows-11-pro-dizustu-bilgisayar-883jc000qtrp04-zettacanta-fiyati,799414965.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","37.319"
"Dfs Gaming Vladımır Amd Ryzen 7 7800X3d Rtx 4070 Tı Super B650 Anakart 1Tb M.2 Nvme 32Gb Ddr5 Ram Oyuncu Bilgisayarı",Dfs,"Dfs Gaming","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dfs-gaming-vladimir-amd-ryzen-7-7800x3d-rtx-4070-ti-super-b650-anakart-1tb-m-2-nvme-32gb-ddr5-ram-oyuncu-bilgisayari-fiyati,810383172.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","89.055"
"Dell G15 5530 I7-13650HX 32GB 1tb SSD 6gb RTX4050 15.6 Fhd 165Hz Freedos G155530010U-32-1",Dell,"Dell G15","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dell-g15-5530-i7-13650hx-32gb-1tb-ssd-6gb-rtx4050-15-6-fhd-165hz-freedos-g155530010u-32-1-fiyati,875269476.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","43.378"
"Lenovo LOQ AMD Ryzen 7 7435HS 24GB 512GB SSD RTX 4070 Freedos 15.6"" FHD Taşınabilir Bilgisayar 83JC00BTTR",Lenovo,"Lenovo LOQ","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-amd-ryzen-7-7435hs-24gb-512gb-ssd-rtx-4070-freedos-15-6-fhd-tasinabilir-bilgisayar-83jc00bttr-fiyati,914265526.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","57.999"
"Alienware X17 17.3 Fhd 360hz I7-11800h, 8gb Rtx3070, 16gb Ddr4, 1tb Pcıe Ssd Oyun Canavarı Vr Ready Laptop",Alienware,"Alienware X17","https//www.akakce.com/oyun-bilgisayari/en-ucuz-alienware-x17-17-3-fhd-360hz-i7-11800h-8gb-rtx3070-16gb-ddr4-1tb-pcie-ssd-oyun-canavari-vr-ready-laptop-fiyati,928192577.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","99.312"
"Lenovo Loq 15Iax9 83Gs00pdtr-05 Intel Core İ5-12600Hx 24Gb 512Gb Ssd Rtx3050 15.6"" Ips Freedos Notebook",Lenovo,"Lenovo Loq","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-15iax9-83gs00pdtr-05-intel-core-i5-12600hx-24gb-512gb-ssd-rtx3050-15-6-ips-freedos-notebook-fiyati,937872335.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","29.511"
"Crtg30 Ryzen 7 7700 32Gb Ddr5 1Tb Nvme Rtx 5070 12Gb Gaming Hazır Sistem Tavsiyesi",Crtg30,"Crtg30 Ryzen","https//www.akakce.com/oyun-bilgisayari/en-ucuz-crtg30-ryzen-7-7700-32gb-ddr5-1tb-nvme-rtx-5070-12gb-gaming-hazir-sistem-tavsiyesi-fiyati,981535154.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","59.028"
"Acer Nitro V16 NH.QRVEY.004-16 Ryzen 5 8645HS 16 AI TOPS 16GB 512GB SSD RTX4050-6GB Dos 165Hz 16'' Wuxga Taşınabilir Bilgisayar",Acer,"Acer Nitro","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-v16-nh-qrvey-004-16-ryzen-5-8645hs-16-ai-tops-16gb-512gb-ssd-rtx4050-6gb-dos-165hz-16-wuxga-tasinabilir-bilgisayar-fiyati,988247655.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","34.999"
"Acer Nitro 16 AN16-41-R4MB NH.QKBEY.003 Ryzen 5 7535HS 8 GB 512 GB SSD RTX4050 16"" WUXGA Gaming Laptop",Acer,"Acer Nitro 16","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-16-an16-41-r4mb-nh-qkbey-003-ryzen-5-7535hs-8-gb-512-gb-ssd-rtx4050-16-notebook-fiyati,351801796.html","512 GB","AMD Ryzen 5",,7535HS,6,"3.3 GHz",NVIDIA,"RTX 4050",Harici,"6 GB","8 GB","3200 MHz",DDR5,WUXGA,"16 inç","1920x1200 px","165 Hz",IPS,"Free Dos","2.7","90 Wh","43.816"
"Asus TUF Gaming F15 FX507VI-LP096 i7-13620H 16 GB 512 GB SSD RTX4070 15.6"" Full HD Gaming Laptop",Asus,"Asus TUF Gaming","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vi-lp096-i7-13620h-16-gb-ram-512-gb-ssd-8-gb-rtx4070-15-6-full-hd-notebook-fiyati,603239518.html","512 GB","Intel Core i7","13. Nesil","i7-13620H",10,"3.60 GHz",NVIDIA,"RTX 4070",Harici,"8 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","79.999"
"Monster Abra A7 V16.1.4 i7-13700HX 16 GB 1 TB SSD RTX4050 17.3"" FreeDos Full HD Gaming Laptop",Monster,"Monster Abra A7","https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a7-v16-1-4-i7-13700hx-16-gb-1-tb-ssd-rtx4050-17-3-full-hd-gaming-laptop-fiyati,844172310.html","1 TB","Intel Core i7","13. Nesil","i7-13700HX",16,"3.70 GHz",NVIDIA,"RTX 4050",Harici,"6 GB","16 GB","4800 MHz",DDR5,"Full HD","17.3 inç","1920x1080 px","144 Hz",IPS,"Free Dos","2.7","54 Wh","50.899"
"MSI Thin 15 B12UCX-2420TR i5-12450H 8 GB 512 GB SSD RTX2050 15.6"" Full HD Gaming Laptop",MSI,"MSI Thin","https//www.akakce.com/oyun-bilgisayari/en-ucuz-msi-thin-15-b12ucx-2420tr-i5-12450h-8-gb-512-gb-ssd-rtx2050-15-6-full-hd-gaming-laptop-fiyati,860143031.html","512 GB","Intel Core i5","12. Nesil","i5-12450H",8,"3.3 GHz",NVIDIA,"RTX 2050",Harici,"4 GB","8 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz","IPS Level","Windows 11 Home","1.86","52.40 Wh","24.599"
"Monster Abra A7 V15.3.6 i5-13500H 8 GB 500 GB SSD RTX3050 17.3"" FreeDOS Full HD Gaming Laptop",Monster,"Monster Abra A7","https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-abra-a7-v15-3-6-i5-13500h-8-gb-500-gb-ssd-rtx3050-17-3-freedos-full-hd-gaming-laptop-fiyati,922160250.html","500 GB","Intel Core i5","13. Nesil","i5-13500H",12,"3.50 GHz",NVIDIA,"RTX 3050",Harici,"6 GB","8 GB","3200 MHz",DDR4,"Full HD","17.3 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"54 Wh","36.799"
"Asus Tuf Gaming F16 FX607VU-RL144 Core 5 210H 16 GB 512 GB SSD RTX4050 16"" Full HD Gaming Laptop",Asus,"Asus TUF Gaming","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f16-fx607vu-rl144-core-5-210h-16-gb-512-gb-ssd-rtx4050-16-full-hd-gaming-laptop-fiyati,969531293.html","512 GB","Intel Core 5",,210H,8,"2.20 GHz",NVIDIA,"RTX 4050",Harici,"6 GB","16 GB","5200 MHz",DDR5,"Full HD","16 inç","1920x1080 px","144 Hz","IPS Level","Free Dos",,"56 Wh","39.399"
"Lenovo LOQ 15IRX9 83DV011ETR i7-13650HX 32 GB 512 GB SSD RTX4060 15.6"" Full HD Gaming Laptop",Lenovo,"Lenovo LOQ","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-15irx9-83dv011etr-i7-13650hx-32-gb-512-gb-ssd-rtx4060-15-6-full-hd-gaming-laptop-fiyati,1000084339.html","512 GB","Intel Core i7","13. Nesil","i7-13650HX",14,"3.60 GHz",NVIDIA,"RTX 4060",Harici,"8 GB","32 GB","4800 MHz",DDR5,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","54.999"
"Lenovo LOQ 15IAX9 83GS00PGTR i5-12450HX 8 GB 512 GB SSD RTX4060 15.6"" Full HD Gaming Laptop",Lenovo,"Lenovo LOQ","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-15iax9-83gs00pgtr-i5-12450hx-8-gb-512-gb-ssd-rtx4060-15-6-full-hd-gaming-laptop-fiyati,1005549651.html","512 GB","Intel Core i5","12. Nesil","i5-12450HX",8,"3.10 GHz",NVIDIA,"RTX 4060",Harici,"8 GB","8 GB","4800 MHz",DDR5,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","37.399"
"Asus FX507VV-LP241W i7-13620H 16 GB 512 GB SSD RTX4060 15.6"" Full HD Gaming Laptop",Asus,"Asus TUF Gaming","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-fx507vv-lp241w-i7-13620h-16-gb-512-gb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,654033077.html","512 GB","Intel Core i7","13. Nesil","i7-13620H",10,"3.60 GHz",NVIDIA,"RTX 4060",Harici,"8 GB","16 GB","4800 MHz",DDR5,"Full HD","15.6 inç","1920x1080 px","144 Hz","IPS Level","Windows 11 Home","2.35","60 Wh","56.840"
"Intel Core i7 14700KF-ASUS TUF Gaming GeForce RTX 4080 SUPER 16GB-ASUS B760-32GB-1TB SSD",Intel,"Intel Core","https//www.akakce.com/oyun-bilgisayari/en-ucuz-intel-core-i7-14700kf-asus-tuf-gaming-geforce-rtx-4080-super-16gb-asus-b760-32gb-1tb-ssd-fiyati,890082181.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","105.608"
"Hp Victus Gaming Laptop 15-FB2003NT Amd Ryzen 7-8845HS 32GB 1tb 8gb RTX4060 15.6 Freedos",Hp,"Hp Victus","https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-gaming-laptop-15-fb2003nt-amd-ryzen-7-8845hs-32gb-1tb-8gb-rtx4060-15-6-freedos-fiyati,899366002.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","41.499"
"Turbox TX1650 i7-860 16 GB 256 GB SSD GT740 Masaüstü Oyun Bilgisayarı",Turbox,"Turbox TX1650","https//www.akakce.com/oyun-bilgisayari/en-ucuz-turbox-tx1650-intel-core-i7-860-23-6-cift-monitor-16-gb-ram-256-gb-ssd-4-gb-gt-740-curved-oyun-bilgisayari-fiyati,2008984389.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","12.792"
"Acer Nitro N50-640 DG.E2VEM.005 i5-12400F 16 GB 512 GB SSD RTX3060 Masaüstü Oyun Bilgisayarı",Acer,"Acer Nitro","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-n50-640-dg-e2vem-005-i5-12400f-16-gb-512-gb-ssd-rtx3060-fiyati,52953946.html","512 GB","Intel Core i5","12. Nesil","i5-12400F",,"2.50 GHz",NVIDIA,"RTX 3060",Harici,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos","2.35","60 Wh","32.173"
"Asus ROG Strix G16 G614JV-N3158 i7-13650HX 16 GB 512 GB SSD RTX4060 16"" WUXGA Gaming Laptop",Asus,"Asus ROG","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-rog-strix-g16-g614jv-n3158-i7-13650hx-16-gb-512-gb-ssd-rtx4060-16-wuxga-notebook-fiyati,339211960.html","512 GB","Intel Core i7","13. Nesil","i7-13650HX",14,"3.60 GHz",NVIDIA,"RTX 4060",Harici,"8 GB","16 GB","4800 MHz",DDR5,WUXGA,"16 inç","1920x1200 px","165 Hz","IPS Level","Free Dos","2.5","90 Wh","66.059"
"Asus TUF Gaming F15 FX507VV-LP242 i7-13620H 16 GB 512 GB SSD RTX4060 15.6"" Full HD Gaming Laptop",Asus,"Asus TUF Gaming","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vv-lp242-i7-13620h-16-gb-512-gb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,606595144.html","512 GB","Intel Core i7","13. Nesil","i7-13620H",10,"3.60 GHz",NVIDIA,"RTX 4060",Harici,"8 GB","16 GB","4800 MHz",DDR5,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos","2.35","90 Wh","55.199"
"Lenovo LOQ 15AHP9 83DX008FTR Ryzen 5 8645HS 8 GB 512 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Lenovo,"Lenovo LOQ","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-15ahp9-83dx008ftr-ryzen-5-8645hs-8-gb-512-gb-ssd-rtx3050-15-6-full-hd-gaming-laptop-fiyati,730759224.html","512 GB","AMD Ryzen 5",,8645HS,6,"4.30 GHz",NVIDIA,"RTX 3050",Harici,"6 GB","8 GB","5600 MHz",DDR5,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Windows 11 Home","2.35","60 Wh","34.999"
"Asus TUF Gaming A16 FA617NSR-N3055 Ryzen 7 7435HS 16 GB 512 GB SSD RX7600S 16"" WUXGA Gaming Laptop",Asus,"Asus TUF","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-a16-fa617nsr-n3055-ryzen-7-7435hs-16-gb-512-gb-ssd-rx7600s-16-wuxga-gaming-laptop-fiyati,757297177.html","512 GB","AMD Ryzen 7",,7435HS,8,"3.10 GHz",,,Harici,"6 GB","16 GB","4800 MHz",DDR5,WUXGA,"16 inç","1920x1200 px","165 Hz","IPS Level","Free Dos","2.2","90 Wh","43.399"
"Asus ROG Zephyrus G16 GU605CW-QR159 Ultra 9 285H 32 GB 2 TB SSD RTX5080 16"" WQXGA Gaming Laptop",Asus,"Asus ROG Zephyrus","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-rog-zephyrus-g16-gu605cw-qr159-ultra-9-285h-32-gb-2-tb-ssd-rtx5080-16-wqxga-gaming-laptop-fiyati,954586287.html","2 TB","Intel Core Ultra 9",,285H,16,"2.90 GHz",NVIDIA,"RTX 5080",Harici,"16 GB","32 GB","3200 MHz",LPDDR5x,WQXGA,"16 inç","2560x1600 px","240 Hz",IPS,"Free Dos","1.95","90 Wh","170.999"
"Asus Tuf Gaming F15 FX507ZC4-HN205A1 i5-12500H 8 GB 1 TB SSD RTX3050 15.6"" Dos Dizüstü Bilgisayar-CNT002",Asus,"Asus Tuf","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507zc4-hn205a1-i5-12500h-8-gb-1-tb-ssd-rtx3050-15-6-dos-dizustu-bilgisayar-cnt002-fiyati,459527714.html","1 TB","Intel Core i5","12. Nesil","i5-12500H",12,"3.3 GHz",NVIDIA,"RTX 3050",Harici,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","29.859"
"HP Victus 16-R1076NT 9J277EA i5-14500HX 16 GB 1 TB SSD RTX4050 16.1"" Full HD Gaming Laptop",HP,"HP Victus","https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-16-r1076nt-9j277ea-i5-14500hx-16-gb-1-tb-ssd-rtx4050-16-1-full-hd-notebook-fiyati,501909450.html","1 TB","Intel Core i5","14. Nesil","i5-14500HX",14,"2.6 GHz",NVIDIA,"RTX 4050",Harici,"6 GB","16 GB","5600 MHz",DDR5,"Full HD","16.1 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"70 Wh","48.199"
"DELL Alienware M16 i7-13700HX 32GB RAM 1TB SSD RTX4060/8GB 165HZ 16 QHD+ W11HOME & PER4 ÇANTA",DELL,"Dell Alienware","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dell-alienware-m16-i7-13700hx-32gb-ram-1tb-ssd-rtx4060-8gb-165hz-16-qhd-w11home-per4-canta-fiyati,556698296.html","1 TB","Intel Core i7","13. Nesil","i7-13700HX",,,NVIDIA,"RTX 4060",Harici,"6 GB","32 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Windows 11 Home",,"60 Wh","84.184"
"Hp Victus Gaming Laptop 16-S0068NT Amd RYZEN7-7840HS 32GB 1tb 6gb RTX4050 16.1 Freedos",Hp,"Hp Victus","https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-gaming-laptop-16-s0068nt-amd-ryzen7-7840hs-32gb-1tb-6gb-rtx4050-16-1-freedos-fiyati,669072507.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","44.399"
"CRTG42 Intel Core i5 14400F 32GB 1TB NVMe RTX 4070 Super 12GB Gaming Hazır Sistem",CRTG42,"CRTG42 Intel","https//www.akakce.com/oyun-bilgisayari/en-ucuz-crtg42-intel-core-i5-14400f-32gb-1tb-nvme-rtx-4070-super-12gb-gaming-hazir-sistem-fiyati,746271130.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","49.398"
"Acer Nitro V 15 NH.QNBEY.003 i5 13420H 15.6 "" 32GB DDR5 512GB M.2 SSD 60W RTX 4050-6GB FHD IPS FreeDOS Laptop",Acer,"Acer Nitro","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-v-15-nh-qnbey-003-i5-13420h-15-6-32gb-ddr5-512gb-m-2-ssd-60w-rtx-4050-6gb-fhd-ips-freedos-laptop-fiyati,792470621.html","1 TB","Intel Core i5","13. Nesil","i5-13420H",8,"3.40 GHz",NVIDIA,"RTX 4050",Harici,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos","2.35","60 Wh","33.599"
"Zeiron ZGX25 Ryzen 5 3600 32 GB 512 GB SSD RX550 23.8"" W11P Masaüstü Oyuncu Bilgisayar",Zeiron,"Zeiron ZGX25","https//www.akakce.com/oyun-bilgisayari/en-ucuz-zeiron-zgx25-ryzen-5-3600-32-gb-512-gb-ssd-rx550-23-8-w11p-masaustu-oyuncu-bilgisayar-fiyati,799621013.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","16.499"
"Dell Gaming G15 5530 G155530014Uv7 Intel Core i7-13650HX 64GB DDR5 2TB SSD RTX4060 8GB 140W 15.6 inç Full HD Ubuntu Gaming Laptop",Dell,"Dell Gaming","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dell-gaming-g15-5530-g155530014uv7-intel-core-i7-13650hx-64gb-ddr5-2tb-ssd-rtx4060-8gb-140w-15-6-inc-full-hd-ubuntu-gaming-laptop-fiyati,911850741.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","57.887"
"Lenovo LOQ 15ARP9 83JC00CRTRV3 AMD Ryzen 7-7435HS 16GB DDR5 1TB SSD RTX4050 6GB 15.6 inç Full HD 144Hz IPS FreeDos Gaming Laptop",Lenovo,"Lenovo LOQ","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-15arp9-83jc00crtrv3-amd-ryzen-7-7435hs-16gb-ddr5-1tb-ssd-rtx4050-6gb-15-6-inc-full-hd-144hz-ips-freedos-gaming-laptop-fiyati,918592119.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","35.899"
"Dragos DRx7357 Ryzen 7 5800X 32GB 1TB M.2 NVMe 8GB RTX4060 Sıvı Soğutmalı Oyun Hazır Sistem",Dragos,"Dragos DRx7357","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dragos-drx7357-ryzen-7-5800x-32gb-1tb-m-2-nvme-8gb-rtx4060-sivi-sogutmali-oyun-hazir-sistem-fiyati,940819900.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","42.443"
"Acer Nitro V15 NH.QNCEY.002-16 Intel i5-13420H 16GB 512GB SSD RTX3050-6GB 15.6"" 144Hz Windows 11 Home Taşınabilir Bilgisayar - Siyah",Acer,"Acer Nitro","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-v15-nh-qncey-002-16-intel-i5-13420h-16gb-512gb-ssd-rtx3050-6gb-15-6-144hz-windows-11-home-tasinabilir-bilgisayar-siyah-fiyati,976059220.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","29.999"
"Crtg205 Core Ultra 7 265Kf 32Gb Ddr5 1Tb Nvme Rtx5090 Gaming Hazır Sistem Tavsiyesi",Crtg205,"Crtg205 Core","https//www.akakce.com/oyun-bilgisayari/en-ucuz-crtg205-core-ultra-7-265kf-32gb-ddr5-1tb-nvme-rtx5090-gaming-hazir-sistem-tavsiyesi-fiyati,984149404.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","174.094"
"MSI GF63 THIN 11UD-615XTR i7-11800H 8 GB 512GB SSD RTX3050TI 15.6"" Full HD Gaming Laptop",MSI,"MSI GF63","https//www.akakce.com/oyun-bilgisayari/en-ucuz-msi-nb-gf63-thin-11ud-615xtr-dizustu-bilgisayar-15-6-fhd-144hz-core-i7-11800h-8gb-ram-rtx3050ti-4gb-512gb-ssd-dos-fiyati,1759445286.html","512 GB","Intel Core i7","11. Nesil","i7-11800H",8,"2.30 GHz",NVIDIA,"RTX 3050 TI",Harici,"4 GB","8 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"52.40 Wh","35.397"
"Casper Excalibur G770.1245-8VJ0T-B i5-12450H 8 GB 500 GB SSD RTX3050 15.6"" Full HD Gaming Laptop",Casper,"Casper Excalibur","https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g770-1245-8vj0t-b-intel-12-nesil-i5-12450h-8gb-ram-500gb-nvme-ssd-4gb-rtx3050-w11-home-fiyati,2585602.html","500 GB","Intel Core i5","12. Nesil","i5-12450H",8,"3.3 GHz",NVIDIA,"RTX 3050",Harici,"4 GB","8 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Windows 11 Home","2.35","52 Wh","28.499"
"Monster Tulpar T7 V20.6.4 i7-13700H 16 GB 1 TB SSD RTX4060 17.3"" FreeDOS Full HD Gaming Laptop",Monster,"Monster Tulpar T7","https//www.akakce.com/oyun-bilgisayari/en-ucuz-monster-tulpar-t7-v20-6-4-i7-13700h-16-gb-1-tb-ssd-rtx4060-17-3-full-hd-notebook-fiyati,122395413.html","1 TB","Intel Core i7","13. Nesil","i7-13700H",14,"3.70 GHz",NVIDIA,"RTX 4060",Harici,"8 GB","16 GB","3200 MHz",DDR4,"Full HD","17.3 inç","1920x1080 px","144 Hz",IPS,"Free Dos","2.5","62.32 Wh","57.499"
"Casper Excalibur G870.1342-BVB0X-B i5-13420H 16 GB 500 GB SSD RTX4060 15.6"" Full HD Gaming Laptop",Casper,"Casper Excalibur","https//www.akakce.com/oyun-bilgisayari/en-ucuz-casper-excalibur-g870-1342-bvb0x-b-i5-13420h-16-gb-500-gb-ssd-rtx4060-15-6-full-hd-notebook-fiyati,384010322.html","500 GB","Intel Core i5","13. Nesil","i5-13420H",8,"3.40 GHz",NVIDIA,"RTX 4060",Harici,"8 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos","2.5","61 Wh","39.316"
